,Chhudaina Timro Mayale,Chudaina,Gurans Fulyo,Pahilo Junima,Parelima,Yo Mann Ta Mero Nepali Ho,Hindda Hinddai,Timi Bhayera,Abhimaan,Bachau,Khaseka Tara,Timi Bhane,Resham,Ghin Ghin Madal(Panche Baja),Ma Yesto Geet Gaunchhu-Duet,Harek Saas Sita,Khaali,Khula Aakash,Muskuraye,Sa Re Ga Ma Pa,Sabai Thikai Huncha,Tana Mann Bachanle,Aashish,Asaar,Deorali Darah,Junkeri,Neela Akash,Ram Sailee-Ode To My Father,WildFire(Dadhelo),Man Magan,Wora Para,Gajalu Ti Thula Thula,Timilai Ma Ke Bhanu,Baneko Chha Paharale,Bhok Lagyo,Ma Kasari Bhanu,Mero Topi,Nepali Nepalko,Chyangba Hai Chyangba,Ma Bhakta Hu Yo Desh,Kaha Hola Ghar,Dekhe Pachhi,Harsha Ko Geet,Aankhama,Raat Bityo,Sanjha Pakha,Timile Herda,Yaad Sanchi Samjhana,Yo Samjhine Maan Chha,Aanshu Ra Suskera Ka,Dharti Ko Chhati,Ghamma Pani Maya,Him Shrinkhalama,Nepali Hami,Sunsan Prakirti Ko,Timile Diyeka,Timile Jatinai Maya,Yo Chhoto Jeevan Ma,Hamro Nepalma,Hitaiko Maya,Kholai Khola,Saajha Ma Aunu (Maya ko Chino),Yesto Pani Hundo Raichha,Lekhideu Timro Nam,Aagya - Official,Bhumari,Daagbatti,Hey Bhagwan,Soch,Sagarsari Chokho Maya,Timilai Dekhera,Bigrau Jasto Lagchha,Bistarai,Pani Paryo,Timra Dui Aankhama,Akorinchhu,Daya Baya,Kahan Dekhi Kahan Samma,Malai Angali Deu,Paisa,Samarpan,Samjhanchu,Bujhideu,Chaar Dewar,Hera Na,Thamana Haat,Maya Meri Maya,Suna Suna Sundari (From Nango Gaun),Aansu Ko Artha,Fewa Talma Saili,Fulai Fula Dinchhau ki - Remake Version,Mangali,Nabheti Nabheti,Pilayo Sathile,Dashain Tihar,Kasham Ho Kasham,Pheri Tyo Din,Runna Bhanthe,Timi Royeko Pal,Chumera Sugandhi Phool,Je Chhau Timi,Kasari Bhanu,Timro Aankha,Bhanchhan Lognemanchhe,Jaba Sandhya Hunchha
Khaseka Tara,0.9881484627531613,0.9879794672247639,0.9775560309927289,0.9905620441601992,0.9733290946528234,0.9880503834154262,0.9876093198932536,0.9811395060916622,0.9858384686523092,0.9901204217336503,0.9999999999999999,0.9967561982286719,0.9882030461856617,0.9876038846858589,0.9888948841941733,0.9966435723284975,0.9937511396239976,0.9877870562593759,0.9766316593501417,0.9834230757960896,0.9692627527107406,0.9661626870729891,0.9812868369755735,0.9894891045209967,0.9844727166229825,0.977883427034906,0.9719823935130739,0.9795319635026829,0.9751677344014561,0.9923036875849567,0.9747082064381773,0.9834345359248229,0.9740257148617529,0.9474068567019671,0.9741035026804331,0.9830391142778674,0.9705179839838491,0.9883194583753929,0.9899465625120291,0.9738046872427282,0.9938323217391467,0.9840899266401498,0.9932646598249908,0.9862762429730686,0.9851289171885674,0.9896289166958626,0.9773518234793468,0.9933654906589183,0.9832900378954456,0.9832647070079241,0.9468131362370314,0.9905547876890383,0.9910181944335432,0.9684919104681915,0.988390698238961,0.9589878533244153,0.9918861314745127,0.9858516578784565,0.9686593819742507,0.9900469369383991,0.9829673114010485,0.965466905259326,0.9765425541729273,0.995403017296671,0.9876273041439761,0.9858640652939842,0.9814168611950577,0.9862706374388636,0.9895863749250489,0.9889647441347225,0.9878623639353605,0.9723241725039766,0.9775230601734591,0.9851959495757158,0.9857093464655603,0.9905501682393177,0.9883458298935521,0.9799083850713333,0.9602372958420147,0.9860331132482906,0.9873339920614068,0.9904421807300849,0.984829160018244,0.9784537049626479,0.9877727917972808,0.9765679855524889,0.950151250305681,0.9883828167468102,0.9896221648123689,0.9887847850354213,0.9855739183590996,0.9883973832953569,0.9724211923602621,0.9800467278480803,0.9801084374249635,0.9875208251642823,0.9571938336588807,0.9843599701318789,0.9912124479436614,0.9855731377161203,0.9852882301835494,0.98376030830826,0.9642804092850306,0.9888376798118133,0.9834737648233719
Timi Bhane,0.9850931876289318,0.9869890873990902,0.9770572452580258,0.9939856360742,0.973214520176099,0.990516160784103,0.9885894601923247,0.9826191977798878,0.9910873658196001,0.9927723662713103,0.9967561982286719,1.0,0.9912662800948517,0.989274646996264,0.9925396582954102,0.993759458790812,0.9948338945304477,0.9877757031874506,0.9797141785995065,0.9808763990755637,0.9797267707720213,0.9645734474182573,0.974436620835114,0.9828092821576854,0.9759846749033249,0.9748459439640508,0.9629922930048344,0.9739885445851078,0.9662435405892689,0.989725507783652,0.9641628588559189,0.9738828139880359,0.9655388544370967,0.9312829210467393,0.9792147041325701,0.9749276212667303,0.9624365788674015,0.9807734595390343,0.9822861888026494,0.9758241724475005,0.9893590622732495,0.9754101269635913,0.9915650111899349,0.97668823637307,0.9746515429976501,0.983893047028631,0.9740891042181311,0.9930642294947198,0.9747565010031973,0.9791104525213553,0.9318525911984177,0.9816248778543416,0.9903275788941731,0.9578983904843832,0.9802546249274522,0.9470428050858571,0.9865534363263101,0.977447798072637,0.967080521163549,0.9871973258465168,0.9812411957149557,0.9612440221279138,0.968318856584457,0.990668785540585,0.9820061857377755,0.9777647881581751,0.9738826529954526,0.9774699431674571,0.9831158452492825,0.9901217360594728,0.9883222954575216,0.9734260307635578,0.9787886332689237,0.9824948938703774,0.9837802987156568,0.9956871669676156,0.9869846187428423,0.9796147651196712,0.9685283616490867,0.9839370595453302,0.9805394946971857,0.9882178567882696,0.9776765412091003,0.9633590676829027,0.9872972363077641,0.9780960765697162,0.9400748132508985,0.9824519666535486,0.9881445438969739,0.9893804017454567,0.9864878785106881,0.9875157156223069,0.9742637453668955,0.9876293551458595,0.983084849499854,0.9862929587884339,0.9709400721218664,0.9909901977562551,0.9908006134992043,0.9750334091079175,0.9802552335377874,0.9752494311059179,0.9503608019589038,0.988593527985784,0.9859028456337138
Resham,0.9801897692204062,0.9814819963879904,0.984180435693324,0.9869641437324357,0.9740578208472448,0.9891596764837141,0.9903163613594069,0.9874334169355324,0.9877857621255991,0.9927317408521941,0.9882030461856617,0.9912662800948517,1.0,0.9939327574889366,0.9951571782489846,0.9835279058896189,0.9833851755560279,0.9756706814129685,0.977380858061316,0.9797717394907131,0.9773055105029727,0.9415210755688362,0.9791744639296067,0.97476806910505,0.9794341573353748,0.984618362201402,0.9687467441094861,0.9820166368763819,0.9754725465031785,0.9940701821726787,0.9688125333577512,0.9746451665009287,0.9730010089079321,0.923258697281786,0.9527296884209554,0.9585042236498651,0.9516081973966267,0.9693625017891667,0.9612950436738625,0.9713392372153009,0.9902411337207438,0.9683872783665888,0.9858227304570076,0.967485688510499,0.9700344461430362,0.9784544660214112,0.9656142608277243,0.9861014930528013,0.9674484677671487,0.9753014049366378,0.9338200093846268,0.9710164845111383,0.9861036098139748,0.9403047506777142,0.9733037197128582,0.9501920466884521,0.9759494047524552,0.9671004328879058,0.9852167726899215,0.9903641329837986,0.9891167385200677,0.9777069616359902,0.971465548217289,0.9831691353414284,0.9672167190568808,0.9723089727325176,0.9711056947451371,0.9717368858221622,0.9722141054018488,0.9943716357582691,0.9901688609621776,0.97757311401555,0.9902370537519268,0.9826170656086811,0.9877300771623407,0.9938497304480951,0.9870244069200435,0.9857186340207189,0.9842486579455825,0.9922756233256994,0.9830673428158745,0.9912289452354365,0.9775515219616824,0.9538025771480125,0.9839301038771542,0.9844400983160813,0.9494425595413046,0.9843024201733966,0.9947136522807093,0.9897375362944818,0.9946155410434455,0.9890659251899193,0.9821192138864457,0.9886644200199396,0.9919527396838838,0.9936323197029091,0.9818074298353701,0.9894287011772568,0.9930237659910573,0.9681286896681134,0.9866596326017235,0.9795086011452426,0.9603177095884209,0.9854339430487974,0.9900617592508026
Ghin Ghin Madal(Panche Baja),0.9829985874545409,0.9829827287739382,0.9696035085693138,0.9847523507548352,0.9690909031266699,0.9871835123694842,0.988337187557594,0.9945532270669775,0.9739534483867793,0.9895548227034919,0.9876038846858589,0.989274646996264,0.9939327574889366,1.0000000000000002,0.995629130285815,0.9842040593166237,0.9843652805997174,0.9754356004812135,0.9736195646185527,0.97481476772357,0.9729177811287433,0.9474843758930743,0.9727897930802837,0.971062203657278,0.9756441005383449,0.978249159493747,0.9610642748242646,0.9785339118560727,0.9711803491584318,0.9939330540793079,0.9698544094323439,0.972691278752747,0.9621727179449102,0.9380143039910558,0.9476465297684299,0.9599660761021269,0.9637535402299287,0.9723649399600269,0.9611150885111641,0.972763272802478,0.9892252948095763,0.9641401601132021,0.9825454071732866,0.9645694623314088,0.9717068934750371,0.9779820915737706,0.9559820814663044,0.9880919201909875,0.9655147618111029,0.9629712306208984,0.9241364005769079,0.9697872428166285,0.9780380948109069,0.9491607386300897,0.9651252581361319,0.9411407682508496,0.9683740840787843,0.9578912272693205,0.9813412074035585,0.9922303872421072,0.9899125315159981,0.9719589827657714,0.9690906755417229,0.9776655546379033,0.9685674134632812,0.9702611349664186,0.9695787003998435,0.9732509016365852,0.9739238022977401,0.9910482381738833,0.9849440618614637,0.9724793237197936,0.9878055521480285,0.9849857328400071,0.9861808453435333,0.9895489951169018,0.9786391044321957,0.9731801144643765,0.9763509804928582,0.9900298833427683,0.9744801532031474,0.9818003274841153,0.9849827900023749,0.9631847080062352,0.983855840291469,0.9919745295417318,0.9437818694645234,0.9839427392723787,0.9892275543757015,0.9920437903842582,0.9926000978310943,0.9880127000948721,0.9726425321925156,0.9893148574569727,0.9908879625507805,0.9907494590249222,0.969040882949003,0.9879051055462096,0.993221772267672,0.966953230311039,0.9873043648282194,0.9832461926295887,0.9619486348737549,0.9747925818576614,0.9910288651638995
Ma Yesto Geet Gaunchhu-Duet,0.9861052600335586,0.9879297724095973,0.9749034230877323,0.9882330805999939,0.9780179924835719,0.9871333726838606,0.9881251925648671,0.989887102738729,0.984023810310446,0.9890224866744587,0.9888948841941733,0.9925396582954102,0.9951571782489846,0.995629130285815,1.0000000000000002,0.9862355192833264,0.99053373625124,0.9778721192821574,0.9799755888230763,0.9787820200121627,0.9803964114458139,0.9509963660145412,0.9761447342016831,0.975009723487482,0.974843669929754,0.9822750707537623,0.9634996182049295,0.9794337165625119,0.9710545437704161,0.9886825609936528,0.9645011747210853,0.9757248601229493,0.9581226154596283,0.9298410289109375,0.9558920140494993,0.9611102084814,0.962030471305251,0.9716525000670841,0.962220426906317,0.9773333141170791,0.9861048337362737,0.9657718240428911,0.9814789806924713,0.9601521085399292,0.9657918642497163,0.9753682171565026,0.9639275762976004,0.9887844531029545,0.9652476364083288,0.964155322574962,0.9192717694530662,0.9680213226664844,0.9824007079891374,0.949276053462641,0.9689460912125969,0.9355102465874879,0.9682604616326074,0.9569582223911512,0.9791010685442902,0.9878756773726789,0.9874126075817574,0.9689885403241411,0.9701690832310965,0.9775162603460635,0.9655582773246386,0.966420771767568,0.9646401005539563,0.968364596253028,0.9710856865319137,0.9960381361211647,0.9923877570064422,0.9745762747552779,0.9862948308351736,0.9844921320234242,0.9866823080727397,0.9919878449572918,0.9817918210358137,0.9760013066361143,0.9815464395636203,0.9907083129110184,0.9766516329936088,0.9870599520167511,0.9782447066992427,0.9565530960856327,0.9843091678325442,0.9858293516458096,0.9379357161360449,0.9807284690277527,0.9916824533765235,0.9920526989072644,0.995401173318492,0.9874749891129406,0.9784241967766928,0.9946734979111433,0.9923163744222312,0.9938101292718693,0.9802252171746006,0.9942018940510179,0.9967214127195255,0.965828486688446,0.9865390286591672,0.9817693282222819,0.9555756330582423,0.9794825769461882,0.9947160234079333
Harek Saas Sita,0.9820532671484686,0.9817214332160754,0.9731269304437095,0.9838204402882174,0.9644798380171936,0.9801090546605713,0.9839981671962653,0.9770158141120999,0.982282041111682,0.9876207689375543,0.9966435723284975,0.993759458790812,0.9835279058896189,0.9842040593166237,0.9862355192833264,1.0,0.9931298172384456,0.9879794612316908,0.9854888547152963,0.9912391436809233,0.9715278377772981,0.958353499041071,0.9845059262645136,0.99347138570199,0.9865315241169477,0.9767443839362089,0.9768891643373595,0.9818503352545361,0.9761622257536134,0.9875550734278754,0.9727888276115919,0.9799012871655625,0.9714492630750516,0.9437417244204873,0.9667666312421418,0.9783738255123755,0.964555816227594,0.9843806490337341,0.9844879167972299,0.9637650937801441,0.9912585360756108,0.974034382363735,0.9927291574159516,0.987824468614983,0.9893222291432195,0.9939738403847934,0.9853752157522975,0.9907541523217637,0.9796796694819259,0.9838742766765775,0.957234895676897,0.9854074800887458,0.991245091281541,0.9663105050213706,0.9886090378688619,0.963979929198692,0.9889342972131202,0.9832273606117714,0.9694954234475947,0.9889511555121756,0.9787758804243695,0.9686703587295304,0.9840408727889375,0.9899122630333252,0.9845971772557871,0.9861218662574427,0.9851484125833804,0.9891010796237365,0.9895578746436745,0.9895536911504091,0.9866729566809158,0.9782821255917988,0.9761705206122402,0.9776219859639348,0.9801598287996501,0.9873271267408807,0.9853591413011586,0.9809203295947302,0.9590191352104593,0.981456061737904,0.9862804951186521,0.9896707721341864,0.9817895420411464,0.973592693922542,0.9905833943178768,0.9672489651259448,0.9622882245058972,0.9924010254145398,0.9864767917987276,0.9862422937499259,0.9855166332527624,0.9914128184501171,0.979181668905142,0.9738663694762091,0.9729503865789422,0.9849419983685156,0.9530637571793813,0.9769051080214243,0.9866908547531964,0.9885960207636292,0.985998868601443,0.9794907226176461,0.967529391188174,0.9903415254531619,0.9768105598846711
Khaali,0.9835547691030622,0.9851934272264046,0.9687836995175622,0.9896494874969551,0.9685936278075516,0.9865408853099538,0.9824982971052485,0.9789637852670245,0.9866869110875387,0.9854187349189486,0.9937511396239976,0.9948338945304477,0.9833851755560279,0.9843652805997174,0.99053373625124,0.9931298172384456,1.0000000000000002,0.9911272415501892,0.9818799389215616,0.982419041073218,0.9790151317194137,0.9560174886763985,0.9716902990689742,0.9796810136656968,0.9711122947492077,0.9679312329051805,0.9591910061319917,0.9669477082849621,0.9605755031474073,0.9810575848774659,0.9622788828617017,0.9706578284009886,0.9502352828166792,0.9310192145042981,0.9736396395673339,0.969285918899447,0.9622387444561231,0.9749358587865783,0.9806938276196929,0.9696708572230431,0.9815956411766258,0.9678240600856002,0.9902144516903976,0.9702360877250203,0.9709931351178201,0.9781807666689368,0.9681848226308299,0.9883524536291175,0.9645276859608213,0.9713303518845119,0.9262556091858751,0.9795980064990699,0.9891959857999305,0.9569067090448553,0.9775855560680473,0.9405536151773234,0.978118216211071,0.9708676535104199,0.958139012280702,0.978823335854143,0.9726641300881572,0.9504297295348857,0.9666330746824714,0.9843513575812952,0.9840678813064502,0.9793085461957579,0.9728872383905149,0.9774926147643123,0.986156396617697,0.9883922578005763,0.987090339560825,0.9641153952480468,0.9668768352431505,0.9750254906718662,0.9755304619050843,0.9910981552343366,0.9823375228874706,0.973631606532358,0.9642083768696853,0.983360300657917,0.9783094506023677,0.9860278927721734,0.9754697104752397,0.9639124139513766,0.9828845744538018,0.9725787310487234,0.9349471122115697,0.9787388290810651,0.9833925111899056,0.9824753043602373,0.9828976167929134,0.9807230255984775,0.9672324906495708,0.9823092510553872,0.9746635901443186,0.9854447706534072,0.9660034300996114,0.985574897900312,0.9910582400031748,0.9756107175544179,0.9752211123864208,0.9720114210522061,0.9460344152187794,0.9800004128938504,0.9829366492992292
Khula Aakash,0.9602777795258557,0.9611331272150457,0.9611384641902943,0.980785631625561,0.9406814275492844,0.9790694013800918,0.969881420638706,0.9596999677541475,0.9832037788022748,0.9902806761771776,0.9877870562593759,0.9877757031874506,0.9756706814129685,0.9754356004812135,0.9778721192821574,0.9879794612316908,0.9911272415501892,0.9999999999999999,0.9873285766431632,0.9850070652831783,0.9843575430871346,0.9262131623209047,0.9610875460854589,0.9699657557554089,0.9657891191877787,0.9516597415839031,0.9485149388958029,0.9553681000494363,0.9491529662231815,0.9770150514454231,0.9545985049013609,0.949799083441577,0.9493070124776777,0.907052103309238,0.9693177649362926,0.9499807062042386,0.9328557970159027,0.9564830732259817,0.9742249360891612,0.9372371472946709,0.977615744546947,0.9651896315665243,0.9934059237310803,0.968934887540973,0.9689337494902558,0.9711747073608721,0.959057833770196,0.9718839471323764,0.9472249207241843,0.9780456951672244,0.9371740395613835,0.9729551622757506,0.9917769633593896,0.9273199446659386,0.9720413092491046,0.9531787657768196,0.9799276083589473,0.9796729406904451,0.9454485168412889,0.969855082362671,0.9580000666764465,0.937598924543482,0.9536573580865463,0.9864712331127387,0.9825217289933371,0.980648251183441,0.9770588671423722,0.9769231523245177,0.9849640962420747,0.9780296336209588,0.9716573502481594,0.9578968382916565,0.958739245252726,0.9542065667653925,0.9578405764996651,0.9838789288191627,0.9848997561128383,0.9808999610046634,0.9610728810744968,0.97630545228244,0.9743060059048761,0.9795230676426363,0.9622084185120676,0.9494863174308987,0.9685031497398957,0.9545265814112047,0.9381981049000756,0.9796086640109789,0.9710942444836053,0.9620694194264758,0.9711485774927273,0.9703795793105428,0.9584948670367118,0.9638938312513652,0.9525184217601347,0.9767324807438211,0.9515679985684654,0.9694130226841073,0.982476345644132,0.9716474277376762,0.9625278438215346,0.9533097181445772,0.9384715734321636,0.9794208578308258,0.9651716147315219
Muskuraye,0.9519702932791023,0.9535130683003165,0.9640101676440466,0.9689654900503508,0.9368442466816813,0.9664429926761947,0.9683336319103562,0.9567696279751794,0.979845368709331,0.9868389196940351,0.9766316593501417,0.9797141785995065,0.977380858061316,0.9736195646185527,0.9799755888230763,0.9854888547152963,0.9818799389215616,0.9873285766431632,1.0000000000000007,0.9953100914089286,0.9895357296059868,0.9066640528004367,0.971783198780442,0.9729019773758436,0.971383824731185,0.963849412751065,0.9617120513620747,0.9692181030952981,0.9599471541624085,0.9712061638697127,0.9494485540921079,0.9493549144534085,0.9528122301774122,0.8929067657902562,0.9434958225686496,0.9337746164464694,0.9178765605235907,0.9449416234264106,0.9484733743714928,0.9272729238735565,0.9740958982018086,0.9476821406760348,0.9839326143763559,0.9604597722085704,0.9674081397854198,0.9727655383404469,0.9721477160900931,0.9663890459971506,0.94136224093959,0.9760284834141022,0.9485338309871503,0.9541221558116666,0.9887539408114022,0.9140319672653756,0.9684825255501928,0.9573344031888558,0.9672968223148107,0.9645046015401544,0.963805421376228,0.9716641908783458,0.9607731966587848,0.958064778267948,0.9693535083741411,0.9714148613090612,0.9591688800884206,0.9689109465979955,0.9737358692902964,0.9705728718305255,0.9692115864298314,0.9857713844512555,0.9763467066279472,0.9753948618030981,0.9706288981516537,0.9477223490454885,0.9573937490989514,0.9789929636221449,0.9807356685912367,0.9865002375590999,0.9752947364721067,0.9745855292394199,0.9730832901039547,0.9819975200598101,0.9543369578276835,0.9300576694386726,0.973241674594864,0.9449429586882209,0.9590262873635061,0.9845400721773081,0.9741259767171392,0.9626214784727259,0.980764347418496,0.9787006538404238,0.9812140607635712,0.9626470495752253,0.9538676551698041,0.9795410137066978,0.961464838814154,0.9638305491740714,0.979047568398177,0.9672833311711981,0.9708238146051668,0.9517128948585822,0.9481355081073142,0.9831259487410954,0.9623571224640513
Sa Re Ga Ma Pa,0.962735714321147,0.961846993949527,0.9768410352983891,0.9710115504250899,0.9472576676165381,0.9714230690259067,0.9775151544113497,0.963260811182939,0.9796153616778692,0.9850077290493701,0.9834230757960896,0.9808763990755637,0.9797717394907131,0.97481476772357,0.9787820200121627,0.9912391436809233,0.982419041073218,0.9850070652831783,0.9953100914089286,1.0000000000000002,0.9761379138916584,0.9170542961473014,0.9867663673507805,0.9859557709424862,0.9872726759604591,0.9760301645446248,0.9807647514078831,0.982373670248019,0.9776187930640851,0.9788022851981409,0.9691478762212782,0.9678325883266942,0.9719504869111614,0.9202833802424564,0.9408776312444974,0.9517004466479716,0.9350970048561185,0.960718414067661,0.9621507817387582,0.937062888440815,0.9841055229315306,0.9619615227520742,0.990008662199266,0.9787167975340164,0.9836466760941001,0.9856482594805915,0.984273066826813,0.9752582496667664,0.9583204152694071,0.9871857579476351,0.9712649475710107,0.970956549888434,0.9917043763584862,0.9353475050308747,0.9846780579109857,0.9769875772073078,0.9796773566534087,0.9775844077891032,0.9745939589800611,0.9796658444172544,0.9710568456660319,0.9724875481283631,0.9846255247535539,0.9793123794082135,0.9713151854646715,0.9840872734347332,0.9883702241758131,0.9861932000154439,0.9812511119421027,0.9875002519131025,0.9830601250068919,0.9775544539679599,0.9737276095669265,0.9604878315610947,0.969810630485991,0.9809795004952174,0.9872669444271495,0.9914397081706005,0.969392641311728,0.9818292309058599,0.9878182192749039,0.9909695736891958,0.9700624126460338,0.9522155045467503,0.9811825346301043,0.9515680853814994,0.9771161849048956,0.9929125836156556,0.9837080613944498,0.9696411207958772,0.9854417938627151,0.9858122913400263,0.9849934345649377,0.9576021779387476,0.959351539573143,0.9851674697976875,0.9536655105558319,0.9613348320576749,0.9816509751212052,0.9846867317911728,0.9823537881252965,0.9672253048137592,0.9697712615114098,0.9873894859311259,0.9635396827490158
Sabai Thikai Huncha,0.946844394984584,0.9519546525267482,0.9529338608679088,0.976458014225508,0.9354015127316673,0.9712762046871686,0.9629385880753084,0.952373106088111,0.9840063119583111,0.988093595001329,0.9692627527107406,0.9797267707720213,0.9773055105029727,0.9729177811287433,0.9803964114458139,0.9715278377772981,0.9790151317194137,0.9843575430871346,0.9895357296059868,0.9761379138916584,0.9999999999999999,0.903698158215091,0.9481267836689713,0.9491189905487952,0.9456867100014172,0.9498237054795574,0.9301742384180683,0.9473502994247573,0.935784268721666,0.9627724748857633,0.9211799902616572,0.9296129493748865,0.9305795452465189,0.8591528054435131,0.9565266523003599,0.9143184063474451,0.9013491176643029,0.9293197246254464,0.9364849831188202,0.929263945975799,0.9630380140892818,0.938860317866129,0.9750903972129097,0.9341636995530104,0.938812466846353,0.9505939385260782,0.9463351653970115,0.9601170862500512,0.9250910739155778,0.9597322962046594,0.9043361011021559,0.9368371166478499,0.9821186961023763,0.8901417352127597,0.9462358716742831,0.9222522480555869,0.9532706337827578,0.9479212369837188,0.9484374143653823,0.9610275815792619,0.9510994746438621,0.9371052214572381,0.9412457072303698,0.9642705157222267,0.9463163518576839,0.9477008648060333,0.9486842824126597,0.9454384793337354,0.9512852639619747,0.9811735788833684,0.9683633058591411,0.9642109008708283,0.965966451478266,0.9399220551618216,0.9476092356733112,0.9798103757071249,0.9731257190014472,0.9763903562162135,0.9838266293773771,0.9675035303174262,0.954005151721436,0.9701578892711124,0.9360980106344735,0.9049781714073664,0.960079230572136,0.9463745892931048,0.9183783276109788,0.9651077771989328,0.9651555355936666,0.9555923698188256,0.9711656866740617,0.9636691840722859,0.9666551940970101,0.9741074842806464,0.9538363358381611,0.9714868013557083,0.9783308532297927,0.9745610067007479,0.9764535677436288,0.9375493180671578,0.9520619399610358,0.9347791184656071,0.9120576100078087,0.9747908720447488,0.9672859446142397
Tana Mann Bachanle,0.975220900917379,0.9767196451188729,0.9248123969091167,0.9560348216009908,0.9613178823917282,0.9441131395806021,0.9484135915043951,0.9540235969347776,0.9362518425379918,0.9335433460270548,0.9661626870729891,0.9645734474182573,0.9415210755688362,0.9474843758930743,0.9509963660145412,0.958353499041071,0.9560174886763985,0.9262131623209047,0.9066640528004367,0.9170542961473014,0.903698158215091,0.9999999999999998,0.9320788904879973,0.9577472181838974,0.9339414279568227,0.9374046975408786,0.922494820460298,0.9363507628720272,0.9276478203757371,0.9497958822705667,0.9265566540723683,0.9629063059290798,0.9284659718089922,0.9460977831401621,0.9614037871474828,0.9856937232370173,0.9787013991893031,0.9852858752525183,0.9699881107481391,0.9797198558719504,0.9493869808142589,0.949285353054572,0.9357550820054752,0.9479421176097432,0.9427627044390118,0.9532791816058219,0.9456593173613814,0.9723743373440311,0.9784660966005087,0.9267795728741239,0.8757493417576367,0.9621651050045077,0.9355963909018875,0.9831574443328729,0.9506669828957849,0.8865318596683579,0.9540933749264457,0.9364860605588374,0.9186445396077688,0.9549472437753003,0.9473943577907826,0.9195953900611784,0.9370891008052198,0.954918244412818,0.945439503800615,0.9283740362257407,0.9170676715070788,0.9332593352728367,0.9411759840888171,0.9422883497985988,0.9479566498222503,0.9279860682827334,0.9345490068556737,0.9689369245224196,0.9592827685894829,0.9464655148798797,0.9263661250818237,0.9041856422220458,0.8880775681263832,0.9285567388339955,0.9304556039395223,0.9363918552480219,0.9522890289444147,0.9618865478908829,0.9611767042521497,0.9501922075903905,0.8826071972140153,0.9322039432384176,0.9462731332604037,0.9718303984146157,0.9392993158133249,0.9530606611507569,0.9241026958050403,0.9595618349649861,0.9574625515978127,0.933346974114703,0.907491470362173,0.9585186182543769,0.9451823901133877,0.9425646734356885,0.9452825596242441,0.9569614718093804,0.9139181748816787,0.9424901133462087,0.9515214065683505
